982 983 982.0
983 984 983.0
984 985 984.0
985 986 985.0
986 987 986.0
987 988 987.0
988 989 988.0
989 990 989.0
990 991 990.0
991 992 991.0
992 993 992.0
993 994 993.0
994 995 994.0
995 996 995.0
996 997 996.0
997 998 997.0
998 999 998.0
999 1000 999.0
